@relation dataset-weka.filters.unsupervised.attribute.AddValues-C154-L5-weka.filters.unsupervised.attribute.AddValues-C154-L6

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
1359,'2019/01/31 22:41:57:591',23,440.203888,441.213928,442.40741,442.494781,443.345062,444.408539,445.302155,445.786011,446.262878,447.723694,293.431244,293.889282,294.424744,294.594482,294.55011,294.761902,294.981567,295.083771,294.655853,293.338928,59.208771,59.353043,59.35598,59.372726,59.388607,59.364235,59.382988,59.437893,59.549858,59.771618,296.009308,295.892792,297.34082,298.040222,299.700867,300.394806,300.310242,299.888672,300.698975,301.241211,254.998245,256.515503,258.885742,259.403717,258.156311,256.327271,253.900558,251.174072,250.903885,250.690506,63.285854,63.456532,63.655792,63.774612,63.928062,63.866508,63.728245,63.522236,63.541653,63.695313,413.555359,415.277222,416.893005,416.785156,416.74115,417.872711,420.218353,422.243164,424.065643,426.502106,325.006836,325.674347,326.315491,326.411865,325.904907,325.805481,326.033936,326.30603,326.282562,325.451752,56.32383,56.488457,56.486965,56.455654,56.281639,56.034119,55.832802,55.779476,55.905113,56.319504,370.232025,369.874939,370.526611,370.517395,372.457916,373.692657,374.48584,374.389771,374.826599,376.029999,238.431122,239.213287,239.465912,238.20697,237.473938,236.564941,237.058044,239.632141,240.427429,238.543182,68.11084,68.252029,68.263214,68.183067,68.373199,68.372467,68.478134,68.624802,68.610229,68.584015,458.942444,460.196045,461.526611,461.368317,461.588226,462.619385,463.999695,465.136902,466.764221,469.01181,308.794922,309.140503,309.59256,309.728821,309.561523,309.59668,309.482727,309.364044,309.15564,308.04248,56.862576,57.007507,56.998707,57.031166,57.025436,56.966881,57.117367,57.332977,57.394375,57.570877,2
1360,'2019/01/31 22:41:57:640',23,441.213928,442.40741,442.494781,443.345062,444.408539,445.302155,445.786011,446.262878,447.723694,447.878723,293.889282,294.424744,294.594482,294.55011,294.761902,294.981567,295.083771,294.655853,293.338928,290.622925,59.353043,59.35598,59.372726,59.388607,59.364235,59.382988,59.437893,59.549858,59.771618,60.122864,295.892792,297.34082,298.040222,299.700867,300.394806,300.310242,299.888672,300.698975,301.241211,302.060974,256.515503,258.885742,259.403717,258.156311,256.327271,253.900558,251.174072,250.903885,250.690506,247.856293,63.456532,63.655792,63.774612,63.928062,63.866508,63.728245,63.522236,63.541653,63.695313,64.499718,415.277222,416.893005,416.785156,416.74115,417.872711,420.218353,422.243164,424.065643,426.502106,425.796936,325.674347,326.315491,326.411865,325.904907,325.805481,326.033936,326.30603,326.282562,325.451752,322.835938,56.488457,56.486965,56.455654,56.281639,56.034119,55.832802,55.779476,55.905113,56.319504,56.841709,369.874939,370.526611,370.517395,372.457916,373.692657,374.48584,374.389771,374.826599,376.029999,377.13855,239.213287,239.465912,238.20697,237.473938,236.564941,237.058044,239.632141,240.427429,238.543182,234.236908,68.252029,68.263214,68.183067,68.373199,68.372467,68.478134,68.624802,68.610229,68.584015,68.905396,460.196045,461.526611,461.368317,461.588226,462.619385,463.999695,465.136902,466.764221,469.01181,468.695435,309.140503,309.59256,309.728821,309.561523,309.59668,309.482727,309.364044,309.15564,308.04248,305.453613,57.007507,56.998707,57.031166,57.025436,56.966881,57.117367,57.332977,57.394375,57.570877,57.83881,2
1361,'2019/01/31 22:41:57:691',23,442.40741,442.494781,443.345062,444.408539,445.302155,445.786011,446.262878,447.723694,447.878723,447.823883,294.424744,294.594482,294.55011,294.761902,294.981567,295.083771,294.655853,293.338928,290.622925,286.54425,59.35598,59.372726,59.388607,59.364235,59.382988,59.437893,59.549858,59.771618,60.122864,60.456203,297.34082,298.040222,299.700867,300.394806,300.310242,299.888672,300.698975,301.241211,302.060974,301.849884,258.885742,259.403717,258.156311,256.327271,253.900558,251.174072,250.903885,250.690506,247.856293,243.745575,63.655792,63.774612,63.928062,63.866508,63.728245,63.522236,63.541653,63.695313,64.499718,65.094055,416.893005,416.785156,416.74115,417.872711,420.218353,422.243164,424.065643,426.502106,425.796936,425.499542,326.315491,326.411865,325.904907,325.805481,326.033936,326.30603,326.282562,325.451752,322.835938,318.840759,56.486965,56.455654,56.281639,56.034119,55.832802,55.779476,55.905113,56.319504,56.841709,57.338207,370.526611,370.517395,372.457916,373.692657,374.48584,374.389771,374.826599,376.029999,377.13855,377.748169,239.465912,238.20697,237.473938,236.564941,237.058044,239.632141,240.427429,238.543182,234.236908,227.960632,68.263214,68.183067,68.373199,68.372467,68.478134,68.624802,68.610229,68.584015,68.905396,69.120445,461.526611,461.368317,461.588226,462.619385,463.999695,465.136902,466.764221,469.01181,468.695435,468.470947,309.59256,309.728821,309.561523,309.59668,309.482727,309.364044,309.15564,308.04248,305.453613,301.375671,56.998707,57.031166,57.025436,56.966881,57.117367,57.332977,57.394375,57.570877,57.83881,58.18177,2
1362,'2019/01/31 22:41:57:741',23,442.494781,443.345062,444.408539,445.302155,445.786011,446.262878,447.723694,447.878723,447.823883,448.023926,294.594482,294.55011,294.761902,294.981567,295.083771,294.655853,293.338928,290.622925,286.54425,283.802673,59.372726,59.388607,59.364235,59.382988,59.437893,59.549858,59.771618,60.122864,60.456203,60.560871,298.040222,299.700867,300.394806,300.310242,299.888672,300.698975,301.241211,302.060974,301.849884,301.176575,259.403717,258.156311,256.327271,253.900558,251.174072,250.903885,250.690506,247.856293,243.745575,241.542114,63.774612,63.928062,63.866508,63.728245,63.522236,63.541653,63.695313,64.499718,65.094055,65.253624,416.785156,416.74115,417.872711,420.218353,422.243164,424.065643,426.502106,425.796936,425.499542,426.657898,326.411865,325.904907,325.805481,326.033936,326.30603,326.282562,325.451752,322.835938,318.840759,316.238708,56.455654,56.281639,56.034119,55.832802,55.779476,55.905113,56.319504,56.841709,57.338207,57.523952,370.517395,372.457916,373.692657,374.48584,374.389771,374.826599,376.029999,377.13855,377.748169,377.704041,238.20697,237.473938,236.564941,237.058044,239.632141,240.427429,238.543182,234.236908,227.960632,224.145752,68.183067,68.373199,68.372467,68.478134,68.624802,68.610229,68.584015,68.905396,69.120445,69.136017,461.368317,461.588226,462.619385,463.999695,465.136902,466.764221,469.01181,468.695435,468.470947,469.288818,309.728821,309.561523,309.59668,309.482727,309.364044,309.15564,308.04248,305.453613,301.375671,298.509308,57.031166,57.025436,56.966881,57.117367,57.332977,57.394375,57.570877,57.83881,58.18177,58.329128,2
1363,'2019/01/31 22:41:57:792',23,443.345062,444.408539,445.302155,445.786011,446.262878,447.723694,447.878723,447.823883,448.023926,447.501282,294.55011,294.761902,294.981567,295.083771,294.655853,293.338928,290.622925,286.54425,283.802673,280.334717,59.388607,59.364235,59.382988,59.437893,59.549858,59.771618,60.122864,60.456203,60.560871,60.731316,299.700867,300.394806,300.310242,299.888672,300.698975,301.241211,302.060974,301.849884,301.176575,300.185974,258.156311,256.327271,253.900558,251.174072,250.903885,250.690506,247.856293,243.745575,241.542114,238.274506,63.928062,63.866508,63.728245,63.522236,63.541653,63.695313,64.499718,65.094055,65.253624,65.217865,416.74115,417.872711,420.218353,422.243164,424.065643,426.502106,425.796936,425.499542,426.657898,426.969574,325.904907,325.805481,326.033936,326.30603,326.282562,325.451752,322.835938,318.840759,316.238708,313.085693,56.281639,56.034119,55.832802,55.779476,55.905113,56.319504,56.841709,57.338207,57.523952,57.886139,372.457916,373.692657,374.48584,374.389771,374.826599,376.029999,377.13855,377.748169,377.704041,376.735413,237.473938,236.564941,237.058044,239.632141,240.427429,238.543182,234.236908,227.960632,224.145752,220.04599,68.373199,68.372467,68.478134,68.624802,68.610229,68.584015,68.905396,69.120445,69.136017,69.01281,461.588226,462.619385,463.999695,465.136902,466.764221,469.01181,468.695435,468.470947,469.288818,469.38327,309.561523,309.59668,309.482727,309.364044,309.15564,308.04248,305.453613,301.375671,298.509308,295.103821,57.025436,56.966881,57.117367,57.332977,57.394375,57.570877,57.83881,58.18177,58.329128,58.57309,2
1364,'2019/01/31 22:41:57:840',23,444.408539,445.302155,445.786011,446.262878,447.723694,447.878723,447.823883,448.023926,447.501282,447.632416,294.761902,294.981567,295.083771,294.655853,293.338928,290.622925,286.54425,283.802673,280.334717,275.242065,59.364235,59.382988,59.437893,59.549858,59.771618,60.122864,60.456203,60.560871,60.731316,61.192799,300.394806,300.310242,299.888672,300.698975,301.241211,302.060974,301.849884,301.176575,300.185974,298.993896,256.327271,253.900558,251.174072,250.903885,250.690506,247.856293,243.745575,241.542114,238.274506,233.998108,63.866508,63.728245,63.522236,63.541653,63.695313,64.499718,65.094055,65.253624,65.217865,65.291451,417.872711,420.218353,422.243164,424.065643,426.502106,425.796936,425.499542,426.657898,426.969574,428.811523,325.805481,326.033936,326.30603,326.282562,325.451752,322.835938,318.840759,316.238708,313.085693,308.697662,56.034119,55.832802,55.779476,55.905113,56.319504,56.841709,57.338207,57.523952,57.886139,58.828629,373.692657,374.48584,374.389771,374.826599,376.029999,377.13855,377.748169,377.704041,376.735413,375.973633,236.564941,237.058044,239.632141,240.427429,238.543182,234.236908,227.960632,224.145752,220.04599,214.811493,68.372467,68.478134,68.624802,68.610229,68.584015,68.905396,69.120445,69.136017,69.01281,68.95726,462.619385,463.999695,465.136902,466.764221,469.01181,468.695435,468.470947,469.288818,469.38327,470.607086,309.59668,309.482727,309.364044,309.15564,308.04248,305.453613,301.375671,298.509308,295.103821,290.124329,56.966881,57.117367,57.332977,57.394375,57.570877,57.83881,58.18177,58.329128,58.57309,59.197601,2
1365,'2019/01/31 22:41:57:890',23,445.302155,445.786011,446.262878,447.723694,447.878723,447.823883,448.023926,447.501282,447.632416,446.386108,294.981567,295.083771,294.655853,293.338928,290.622925,286.54425,283.802673,280.334717,275.242065,273.268341,59.382988,59.437893,59.549858,59.771618,60.122864,60.456203,60.560871,60.731316,61.192799,61.276573,300.310242,299.888672,300.698975,301.241211,302.060974,301.849884,301.176575,300.185974,298.993896,297.610901,253.900558,251.174072,250.903885,250.690506,247.856293,243.745575,241.542114,238.274506,233.998108,232.308746,63.728245,63.522236,63.541653,63.695313,64.499718,65.094055,65.253624,65.217865,65.291451,65.070351,420.218353,422.243164,424.065643,426.502106,425.796936,425.499542,426.657898,426.969574,428.811523,428.072845,326.033936,326.30603,326.282562,325.451752,322.835938,318.840759,316.238708,313.085693,308.697662,306.824219,55.832802,55.779476,55.905113,56.319504,56.841709,57.338207,57.523952,57.886139,58.828629,59.041622,374.48584,374.389771,374.826599,376.029999,377.13855,377.748169,377.704041,376.735413,375.973633,374.581512,237.058044,239.632141,240.427429,238.543182,234.236908,227.960632,224.145752,220.04599,214.811493,213.5737,68.478134,68.624802,68.610229,68.584015,68.905396,69.120445,69.136017,69.01281,68.95726,68.932732,463.999695,465.136902,466.764221,469.01181,468.695435,468.470947,469.288818,469.38327,470.607086,470.335876,309.482727,309.364044,309.15564,308.04248,305.453613,301.375671,298.509308,295.103821,290.124329,288.381744,57.117367,57.332977,57.394375,57.570877,57.83881,58.18177,58.329128,58.57309,59.197601,59.179474,2
1366,'2019/01/31 22:41:57:941',23,445.786011,446.262878,447.723694,447.878723,447.823883,448.023926,447.501282,447.632416,446.386108,445.274536,295.083771,294.655853,293.338928,290.622925,286.54425,283.802673,280.334717,275.242065,273.268341,272.097595,59.437893,59.549858,59.771618,60.122864,60.456203,60.560871,60.731316,61.192799,61.276573,61.056881,299.888672,300.698975,301.241211,302.060974,301.849884,301.176575,300.185974,298.993896,297.610901,296.5625,251.174072,250.903885,250.690506,247.856293,243.745575,241.542114,238.274506,233.998108,232.308746,231.724182,63.522236,63.541653,63.695313,64.499718,65.094055,65.253624,65.217865,65.291451,65.070351,64.923286,422.243164,424.065643,426.502106,425.796936,425.499542,426.657898,426.969574,428.811523,428.072845,426.732422,326.30603,326.282562,325.451752,322.835938,318.840759,316.238708,313.085693,308.697662,306.824219,305.426117,55.779476,55.905113,56.319504,56.841709,57.338207,57.523952,57.886139,58.828629,59.041622,59.046219,374.389771,374.826599,376.029999,377.13855,377.748169,377.704041,376.735413,375.973633,374.581512,373.375153,239.632141,240.427429,238.543182,234.236908,227.960632,224.145752,220.04599,214.811493,213.5737,213.496918,68.624802,68.610229,68.584015,68.905396,69.120445,69.136017,69.01281,68.95726,68.932732,68.993431,465.136902,466.764221,469.01181,468.695435,468.470947,469.288818,469.38327,470.607086,470.335876,469.202911,309.364044,309.15564,308.04248,305.453613,301.375671,298.509308,295.103821,290.124329,288.381744,287.067383,57.332977,57.394375,57.570877,57.83881,58.18177,58.329128,58.57309,59.197601,59.179474,59.171711,2
1367,'2019/01/31 22:41:57:992',23,446.262878,447.723694,447.878723,447.823883,448.023926,447.501282,447.632416,446.386108,445.274536,444.819702,294.655853,293.338928,290.622925,286.54425,283.802673,280.334717,275.242065,273.268341,272.097595,271.952423,59.549858,59.771618,60.122864,60.456203,60.560871,60.731316,61.192799,61.276573,61.056881,60.975044,300.698975,301.241211,302.060974,301.849884,301.176575,300.185974,298.993896,297.610901,296.5625,296.907898,250.903885,250.690506,247.856293,243.745575,241.542114,238.274506,233.998108,232.308746,231.724182,232.356903,63.541653,63.695313,64.499718,65.094055,65.253624,65.217865,65.291451,65.070351,64.923286,64.936989,424.065643,426.502106,425.796936,425.499542,426.657898,426.969574,428.811523,428.072845,426.732422,426.02124,326.282562,325.451752,322.835938,318.840759,316.238708,313.085693,308.697662,306.824219,305.426117,305.266754,55.905113,56.319504,56.841709,57.338207,57.523952,57.886139,58.828629,59.041622,59.046219,59.029381,374.826599,376.029999,377.13855,377.748169,377.704041,376.735413,375.973633,374.581512,373.375153,373.677032,240.427429,238.543182,234.236908,227.960632,224.145752,220.04599,214.811493,213.5737,213.496918,214.931244,68.610229,68.584015,68.905396,69.120445,69.136017,69.01281,68.95726,68.932732,68.993431,69.124802,466.764221,469.01181,468.695435,468.470947,469.288818,469.38327,470.607086,470.335876,469.202911,468.857178,309.15564,308.04248,305.453613,301.375671,298.509308,295.103821,290.124329,288.381744,287.067383,287.035706,57.394375,57.570877,57.83881,58.18177,58.329128,58.57309,59.197601,59.179474,59.171711,59.054512,2
1368,'2019/01/31 22:41:58:041',23,447.723694,447.878723,447.823883,448.023926,447.501282,447.632416,446.386108,445.274536,444.819702,444.275635,293.338928,290.622925,286.54425,283.802673,280.334717,275.242065,273.268341,272.097595,271.952423,271.944885,59.771618,60.122864,60.456203,60.560871,60.731316,61.192799,61.276573,61.056881,60.975044,60.926491,301.241211,302.060974,301.849884,301.176575,300.185974,298.993896,297.610901,296.5625,296.907898,297.001282,250.690506,247.856293,243.745575,241.542114,238.274506,233.998108,232.308746,231.724182,232.356903,232.564545,63.695313,64.499718,65.094055,65.253624,65.217865,65.291451,65.070351,64.923286,64.936989,64.857666,426.502106,425.796936,425.499542,426.657898,426.969574,428.811523,428.072845,426.732422,426.02124,425.260498,325.451752,322.835938,318.840759,316.238708,313.085693,308.697662,306.824219,305.426117,305.266754,305.245178,56.319504,56.841709,57.338207,57.523952,57.886139,58.828629,59.041622,59.046219,59.029381,59.02261,376.029999,377.13855,377.748169,377.704041,376.735413,375.973633,374.581512,373.375153,373.677032,373.802765,238.543182,234.236908,227.960632,224.145752,220.04599,214.811493,213.5737,213.496918,214.931244,215.786102,68.584015,68.905396,69.120445,69.136017,69.01281,68.95726,68.932732,68.993431,69.124802,69.158295,469.01181,468.695435,468.470947,469.288818,469.38327,470.607086,470.335876,469.202911,468.857178,468.365723,308.04248,305.453613,301.375671,298.509308,295.103821,290.124329,288.381744,287.067383,287.035706,287.155273,57.570877,57.83881,58.18177,58.329128,58.57309,59.197601,59.179474,59.171711,59.054512,58.998734,2
1369,'2019/01/31 22:41:58:090',23,447.878723,447.823883,448.023926,447.501282,447.632416,446.386108,445.274536,444.819702,444.275635,444.021362,290.622925,286.54425,283.802673,280.334717,275.242065,273.268341,272.097595,271.952423,271.944885,272.192627,60.122864,60.456203,60.560871,60.731316,61.192799,61.276573,61.056881,60.975044,60.926491,60.873283,302.060974,301.849884,301.176575,300.185974,298.993896,297.610901,296.5625,296.907898,297.001282,296.948547,247.856293,243.745575,241.542114,238.274506,233.998108,232.308746,231.724182,232.356903,232.564545,233.131165,64.499718,65.094055,65.253624,65.217865,65.291451,65.070351,64.923286,64.936989,64.857666,64.771278,425.796936,425.499542,426.657898,426.969574,428.811523,428.072845,426.732422,426.02124,425.260498,425.032837,322.835938,318.840759,316.238708,313.085693,308.697662,306.824219,305.426117,305.266754,305.245178,305.494019,56.841709,57.338207,57.523952,57.886139,58.828629,59.041622,59.046219,59.029381,59.02261,58.985054,377.13855,377.748169,377.704041,376.735413,375.973633,374.581512,373.375153,373.677032,373.802765,373.294586,234.236908,227.960632,224.145752,220.04599,214.811493,213.5737,213.496918,214.931244,215.786102,216.454742,68.905396,69.120445,69.136017,69.01281,68.95726,68.932732,68.993431,69.124802,69.158295,69.120201,468.695435,468.470947,469.288818,469.38327,470.607086,470.335876,469.202911,468.857178,468.365723,468.160889,305.453613,301.375671,298.509308,295.103821,290.124329,288.381744,287.067383,287.035706,287.155273,287.391357,57.83881,58.18177,58.329128,58.57309,59.197601,59.179474,59.171711,59.054512,58.998734,58.962955,2
1370,'2019/01/31 22:42:02:043',24,295.246704,296.203705,296.743286,296.779602,297.147278,298.222168,299.268188,300.472015,299.359589,301.638397,320.403809,318.636658,318.195923,317.723877,317.583801,316.708527,315.760803,314.469727,312.040405,314.592285,48.154663,48.150658,48.129997,48.24332,48.395164,48.669823,48.939388,49.16721,49.887417,50.052258,323.575775,321.995972,321.013855,320.821106,320.75061,321.359436,322.328979,323.405334,321.612427,322.505615,276.003052,275.816162,274.91629,274.306519,274.04007,275.108459,276.113464,276.44931,267.176392,271.428558,70.172516,69.944038,69.671478,69.573898,69.467506,69.312393,69.176399,69.059372,68.369232,68.509109,389.786926,388.01416,387.633148,387.619751,387.937286,388.119934,388.384857,389.893158,391.143768,391.194519,248.980438,247.783386,247.215424,246.719482,246.582413,246.891113,246.277786,246.476318,237.278259,240.428406,75.620216,75.409683,75.205757,75.122749,75.050873,74.857986,74.629517,74.541229,73.556168,73.871208,479.810913,481.171387,481.387604,481.240723,481.090668,481.579193,481.796509,482.603821,480.692596,481.448853,300.653748,299.590393,299.10614,298.713074,298.312225,298.430664,298.036804,298.054565,294.184143,295.342041,59.158066,58.959579,58.877464,58.912033,58.987694,58.969296,59.028988,58.997139,58.979244,59.109867,493.772461,494.886963,495.204803,495.365143,495.696838,496.433167,497.087158,498.345703,497.661835,499.368988,289.161926,287.794647,287.304138,286.951996,286.617462,286.782898,286.512207,286.589874,283.092865,284.036743,59.503639,59.283409,59.175743,59.171028,59.202496,59.12677,59.066231,58.997131,58.884995,59.101795,3
1371,'2019/01/31 22:42:02:092',24,296.203705,296.743286,296.779602,297.147278,298.222168,299.268188,300.472015,299.359589,301.638397,302.377197,318.636658,318.195923,317.723877,317.583801,316.708527,315.760803,314.469727,312.040405,314.592285,314.657623,48.150658,48.129997,48.24332,48.395164,48.669823,48.939388,49.16721,49.887417,50.052258,50.05759,321.995972,321.013855,320.821106,320.75061,321.359436,322.328979,323.405334,321.612427,322.505615,322.764191,275.816162,274.91629,274.306519,274.04007,275.108459,276.113464,276.44931,267.176392,271.428558,272.760437,69.944038,69.671478,69.573898,69.467506,69.312393,69.176399,69.059372,68.369232,68.509109,68.516052,388.01416,387.633148,387.619751,387.937286,388.119934,388.384857,389.893158,391.143768,391.194519,391.453064,247.783386,247.215424,246.719482,246.582413,246.891113,246.277786,246.476318,237.278259,240.428406,241.865997,75.409683,75.205757,75.122749,75.050873,74.857986,74.629517,74.541229,73.556168,73.871208,73.985779,481.171387,481.387604,481.240723,481.090668,481.579193,481.796509,482.603821,480.692596,481.448853,481.042389,299.590393,299.10614,298.713074,298.312225,298.430664,298.036804,298.054565,294.184143,295.342041,295.590637,58.959579,58.877464,58.912033,58.987694,58.969296,59.028988,58.997139,58.979244,59.109867,59.346317,494.886963,495.204803,495.365143,495.696838,496.433167,497.087158,498.345703,497.661835,499.368988,500.0914,287.794647,287.304138,286.951996,286.617462,286.782898,286.512207,286.589874,283.092865,284.036743,284.192688,59.283409,59.175743,59.171028,59.202496,59.12677,59.066231,58.997131,58.884995,59.101795,59.344345,3
