@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
1008,'2019/01/20 14:40:49:101',13,480.263702,440.360687,53.98904,474.906677,438.234314,70.245209,431.812195,438.507111,75.275833,386.279327,439.749023,75.173164,330.324341,440.099579,71.916336,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1009,'2019/01/20 14:40:49:153',13,481.20871,440.184692,54.001072,476.005493,437.829956,70.249397,433.050262,438.139343,75.275269,387.424866,439.344879,75.184708,331.486847,439.820892,71.928482,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1010,'2019/01/20 14:40:49:201',13,481.629303,440.0578,53.988163,476.754669,437.835449,70.21151,433.752228,438.0112,75.258492,388.105255,439.119537,75.179123,332.131989,439.668335,71.923309,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1011,'2019/01/20 14:40:49:249',13,481.809204,440.023682,53.986912,477.246277,438.125885,70.170967,434.284882,438.150757,75.237183,388.782288,439.101807,75.163513,332.621979,439.717255,71.912987,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1012,'2019/01/20 14:40:49:300',13,482.034119,440.008484,53.99321,477.603119,438.194275,70.160004,434.794037,437.992065,75.237976,389.162231,439.066956,75.162048,332.977875,439.646973,71.916115,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1013,'2019/01/20 14:40:49:350',13,482.498169,439.904755,54.004322,478.196716,438.098694,70.163712,435.872772,438.537567,75.173447,390.391479,439.377258,75.111572,333.542877,439.536835,71.924683,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1014,'2019/01/20 14:40:49:399',13,482.905884,439.815979,54.020569,478.644073,437.89505,70.177353,436.46347,438.799988,75.146782,390.923553,439.219543,75.12001,333.939758,439.303589,71.946747,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1015,'2019/01/20 14:40:49:449',13,483.206665,439.727173,54.022827,479.107758,437.996552,70.146713,436.756714,438.50769,75.159683,391.164154,439.041504,75.125458,334.189819,439.142242,71.950699,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1016,'2019/01/20 14:40:49:502',13,483.412781,439.631042,54.022076,479.310822,437.889221,70.139725,436.881958,438.304626,75.161003,391.240479,438.838074,75.125259,334.328278,439.013397,71.940948,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
1060,'2019/01/20 14:40:58:963',15,433.568237,217.523285,77.416092,444.205597,205.882568,93.072891,406.540192,203.569641,98.504013,362.131531,208.031342,99.193039,303.986328,210.976227,97.121239,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1061,'2019/01/20 14:40:59:016',15,433.113464,218.840118,77.466904,443.557465,207.453613,93.129898,405.863739,205.290314,98.558319,361.655548,209.737915,99.223358,303.348816,212.512268,97.160034,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1062,'2019/01/20 14:40:59:068',15,432.731201,219.790649,77.468307,442.98175,208.195282,93.146736,405.343567,206.097382,98.566299,361.171875,210.582794,99.221878,302.857056,213.189148,97.163261,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1063,'2019/01/20 14:40:59:116',15,432.909393,221.221283,77.456085,442.714325,208.69101,93.207481,404.995636,206.64978,98.629013,360.872772,211.165863,99.276474,302.591797,213.742737,97.212097,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1064,'2019/01/20 14:40:59:167',15,433.067352,221.22702,77.487984,442.73761,208.757263,93.246521,405.107788,206.703278,98.664169,360.888275,211.307983,99.32077,302.59259,213.948151,97.250168,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1065,'2019/01/20 14:40:59:218',15,433.246674,221.509186,77.497467,442.832916,208.717255,93.272102,405.133453,206.798279,98.694382,360.92276,211.330566,99.356003,302.545258,213.987396,97.285301,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1066,'2019/01/20 14:40:59:268',15,433.017578,221.539368,77.48233,442.742096,208.516754,93.26416,404.937408,206.732819,98.696106,361.074005,211.0354,99.351456,302.472046,213.805328,97.288811,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1067,'2019/01/20 14:40:59:320',15,432.479858,221.485107,77.442375,442.419067,208.160889,93.241013,404.716339,206.444153,98.677612,361.044556,210.71109,99.335182,302.316895,213.553741,97.280685,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1068,'2019/01/20 14:40:59:369',15,431.978943,221.462036,77.418053,442.118225,207.576904,93.238274,404.576965,205.844543,98.679001,360.958557,210.444458,99.334503,302.041473,212.8815,97.30912,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1069,'2019/01/20 14:40:59:417',15,432.128357,219.679077,77.543747,441.785492,205.692719,93.384094,404.15564,204.389282,98.817368,360.765747,209.53949,99.445923,301.800354,212.185699,97.412186,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1070,'2019/01/20 14:40:59:466',15,432.2836,217.814026,77.698135,441.6633,204.657776,93.474823,403.904846,203.555634,98.903351,360.676453,208.690338,99.520386,301.617371,211.641418,97.476624,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1071,'2019/01/20 14:40:59:516',15,431.536804,216.719452,77.797195,441.338013,203.949738,93.471542,403.502808,202.582092,98.908371,360.255585,207.722992,99.52977,301.136902,210.852325,97.482346,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1072,'2019/01/20 14:40:59:567',15,429.728821,216.125183,77.809326,440.047058,203.461212,93.415237,402.309723,201.949005,98.847099,358.968628,206.961884,99.480927,299.756287,209.863708,97.447784,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1073,'2019/01/20 14:40:59:617',15,428.190674,216.04184,77.826508,438.727234,203.634705,93.397652,401.067749,201.921875,98.82505,357.659943,206.782776,99.457748,298.427795,209.498444,97.431625,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1074,'2019/01/20 14:40:59:667',15,427.845703,215.707764,77.911255,438.213989,203.567902,93.46048,400.64563,201.965149,98.863495,357.135864,206.974396,99.482025,297.915649,209.54538,97.461151,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1075,'2019/01/20 14:40:59:718',15,427.84201,215.446716,77.954788,438.029358,203.600037,93.487274,400.337982,201.987762,98.892899,356.748779,206.987885,99.505203,297.640259,209.54541,97.474945,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1076,'2019/01/20 14:40:59:768',15,427.84494,215.504272,77.972008,437.973999,203.673645,93.496101,400.136658,202.052856,98.909241,356.665833,207.197693,99.492569,297.56604,209.541168,97.474609,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1077,'2019/01/20 14:40:59:817',15,427.642334,215.689453,77.942543,437.949799,203.927887,93.458481,400.132813,202.215454,98.881256,356.687164,207.354492,99.46283,297.782318,209.72168,97.442558,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1078,'2019/01/20 14:40:59:872',15,427.248383,216.372528,77.914001,438.163391,204.101563,93.405746,400.692902,202.525482,98.817474,357.002167,207.576904,99.421593,298.290833,210.049438,97.401466,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1079,'2019/01/20 14:40:59:920',15,428.075928,217.321838,77.890076,439.893707,204.755096,93.338989,402.652161,203.205994,98.770615,358.657837,208.075043,99.414223,299.970947,210.72403,97.405594,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1080,'2019/01/20 14:40:59:969',15,430.467621,218.198639,77.851967,443.311584,205.669678,93.270874,406.373596,204.058746,98.734711,362.179779,208.80954,99.427414,303.363159,211.540161,97.458572,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1081,'2019/01/20 14:41:00:020',15,432.812988,218.374664,77.861107,446.043396,206.148499,93.264267,409.155334,204.570587,98.745544,364.815277,209.326843,99.45533,305.918518,212.125793,97.496964,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1082,'2019/01/20 14:41:00:069',15,435.429718,218.779724,77.756409,449.790466,206.763733,93.111145,413.114319,205.135345,98.619598,368.576599,209.678162,99.366684,309.559418,212.449768,97.432602,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1083,'2019/01/20 14:41:00:117',15,439.128845,219.425873,77.546371,454.889862,207.46759,92.875,418.675537,205.637817,98.412674,373.918243,210.023285,99.20713,314.734558,212.560425,97.323189,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1084,'2019/01/20 14:41:00:169',15,446.693878,218.489014,77.366837,463.166748,206.701935,92.674698,427.341156,205.310822,98.228584,382.550873,209.853088,99.077126,323.283386,212.724915,97.245163,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1085,'2019/01/20 14:41:00:218',15,453.093567,219.400146,77.094254,471.154816,206.755157,92.384796,435.940979,205.401978,97.95652,391.079895,209.864716,98.863846,331.536865,212.56311,97.102966,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1086,'2019/01/20 14:41:00:269',15,457.259674,219.559906,76.825058,476.621368,207.047394,92.102684,441.988739,205.706146,97.708046,397.105042,210.189606,98.674393,337.319427,212.676666,96.985565,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1087,'2019/01/20 14:41:00:317',15,462.400208,220.226624,76.71463,482.430603,207.265808,91.95137,448.100647,205.757904,97.564255,403.07016,210.061859,98.576981,343.151855,212.370209,96.921844,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1088,'2019/01/20 14:41:00:368',15,466.469574,220.423218,76.48513,487.587494,207.110413,91.683411,453.553833,205.427277,97.329926,408.566193,209.466522,98.397141,348.397156,211.578033,96.793457,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1089,'2019/01/20 14:41:00:417',15,469.911316,220.378967,76.370178,491.681915,206.522064,91.561668,457.833038,204.703339,97.227219,412.807434,208.652313,98.331711,352.521729,210.53064,96.764664,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1090,'2019/01/20 14:41:00:466',15,472.463776,219.76709,76.356583,494.40509,205.79422,91.556572,460.645081,203.959534,97.22934,415.576691,208.11673,98.347504,355.210602,209.720123,96.79277,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1091,'2019/01/20 14:41:00:516',15,475.011353,218.741394,76.469864,496.87323,204.535583,91.659737,463.097504,202.694305,97.334885,418.036652,206.850769,98.467896,357.600739,208.439972,96.919754,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1092,'2019/01/20 14:41:00:567',15,477.287292,218.15451,76.505142,499.34021,203.395264,91.699188,465.553894,201.46875,97.390785,420.505493,205.624603,98.527718,359.810883,206.950409,97.005356,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1093,'2019/01/20 14:41:00:616',15,478.170837,217.616516,76.392532,500.580078,202.882324,91.609901,466.873688,200.929352,97.313553,421.865326,205.141663,98.452934,361.012451,206.276001,96.95005,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1094,'2019/01/20 14:41:00:665',15,478.913696,217.293091,76.397308,501.350861,202.728973,91.632713,467.657959,200.839478,97.337494,422.701477,205.190674,98.475365,361.763245,206.19696,96.970383,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1095,'2019/01/20 14:41:00:717',15,479.495789,217.084167,76.428368,502.039429,202.510406,91.673378,468.355347,200.659058,97.379486,423.402435,205.099945,98.517181,362.411957,206.042358,97.013901,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1096,'2019/01/20 14:41:00:768',15,479.821869,217.19339,76.452026,502.363342,202.383942,91.715607,468.705505,200.435028,97.427498,423.70163,205.012787,98.565369,362.676819,205.878265,97.057205,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1097,'2019/01/20 14:41:00:818',15,479.686371,216.730103,76.533897,502.039093,201.764648,91.797974,468.311462,199.710449,97.512749,423.259399,204.349426,98.646545,362.157501,205.220764,97.135124,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1098,'2019/01/20 14:41:00:866',15,478.321259,216.656097,76.657143,500.380585,200.954346,91.919312,466.512268,198.772491,97.618423,421.487122,203.5896,98.746529,360.282867,204.333923,97.229149,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1099,'2019/01/20 14:41:00:918',15,475.989929,216.249329,76.857971,496.760651,199.481842,92.167007,462.462769,197.386963,97.833832,417.523712,202.428894,98.928322,356.355988,203.692413,97.361404,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1100,'2019/01/20 14:41:00:968',15,473.523529,215.341827,76.994125,492.727081,197.645569,92.362907,458.050262,195.930756,97.982452,413.345734,201.379852,99.029945,352.21286,203.280579,97.413048,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1101,'2019/01/20 14:41:01:016',15,471.301178,212.791412,77.268021,486.247375,193.688965,92.736725,451.104767,193.320831,98.223351,406.949036,200.829895,99.160583,346.834656,203.915192,97.414108,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1102,'2019/01/20 14:41:01:067',15,469.208832,210.922546,77.453415,480.137329,190.903992,93.067215,444.794434,191.765106,98.444763,401.270905,201.160645,99.259766,342.493866,205.191772,97.38887,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1103,'2019/01/20 14:41:01:118',15,465.16449,209.602875,77.747353,471.681641,188.858215,93.417763,436.018829,190.404449,98.658768,392.651398,200.299561,99.389809,336.199005,206.62677,97.279037,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1104,'2019/01/20 14:41:01:174',15,461.346375,209.926788,77.831238,465.473602,188.542633,93.610413,429.962189,191.232819,98.773682,386.485199,200.660431,99.468079,331.087158,207.936493,97.2528,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1105,'2019/01/20 14:41:01:221',15,460.021942,210.50119,78.157333,461.460846,188.718811,94.093475,425.707031,192.396484,99.198807,382.897888,201.744598,99.792252,327.825012,209.364288,97.516571,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1106,'2019/01/20 14:41:01:271',15,459.461823,211.007385,78.362976,458.72467,188.878693,94.347427,422.81955,192.983948,99.396759,380.184906,202.499603,99.923981,325.540009,210.486176,97.588623,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1107,'2019/01/20 14:41:01:320',15,458.271179,211.05719,78.379135,456.071747,190.083191,94.428352,420.341461,194.4646,99.43045,377.562378,203.755035,99.922104,322.969025,211.577942,97.58667,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1108,'2019/01/20 14:41:01:371',15,457.075806,211.626892,78.386909,454.661621,191.182648,94.404205,419.449188,195.708832,99.348183,375.90567,204.420013,99.873749,321.195557,212.144958,97.543762,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1109,'2019/01/20 14:41:01:419',15,455.153473,212.238098,78.303276,453.307495,192.207489,94.273666,418.488586,197.175262,99.187408,374.298523,205.181915,99.76915,319.351654,212.425842,97.48188,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1110,'2019/01/20 14:41:01:470',15,452.27951,213.543793,78.092613,451.769165,192.969604,94.042908,417.075592,198.214233,98.985077,372.928497,206.062012,99.591736,318.00116,213.403046,97.327789,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1111,'2019/01/20 14:41:01:521',15,451.339813,213.6297,78.030655,451.194946,193.923035,93.953094,416.361298,198.623932,98.92186,372.021729,206.341034,99.545998,317.171021,213.86792,97.276581,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1112,'2019/01/20 14:41:01:570',15,450.99588,213.638306,78.04258,450.856628,194.816559,93.931732,415.966797,198.880157,98.909279,371.446716,206.550415,99.536812,316.601837,214.245575,97.254913,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1113,'2019/01/20 14:41:01:618',15,451.020081,213.502869,78.049515,450.652161,195.423523,93.945793,415.700378,198.993774,98.926529,371.049713,206.649323,99.553024,316.211273,214.406921,97.260605,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1114,'2019/01/20 14:41:01:669',15,450.543243,213.898438,78.103928,450.332672,195.76767,93.987427,415.43396,199.087921,98.961594,370.545563,206.553345,99.597076,315.679993,214.194366,97.305473,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1115,'2019/01/20 14:41:01:720',15,450.122131,213.934418,78.180359,450.052032,196.163086,94.029236,415.130249,199.206726,98.999588,370.104736,206.589417,99.624664,315.080139,214.009979,97.339508,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1116,'2019/01/20 14:41:01:771',15,449.780365,213.898773,78.247818,449.92038,196.524841,94.068863,415.020752,199.367554,99.0392,369.827759,206.530548,99.675323,314.685211,213.828369,97.396965,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1117,'2019/01/20 14:41:01:820',15,449.643982,213.894043,78.340515,450.035706,196.677002,94.131042,415.201874,199.519287,99.097954,369.934937,206.529175,99.740799,314.656219,213.73053,97.468575,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1118,'2019/01/20 14:41:01:870',15,449.796143,213.787567,78.407806,450.579529,196.567596,94.181862,415.758209,199.496094,99.152313,370.3479,206.342651,99.803864,314.849487,213.389526,97.541473,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1119,'2019/01/20 14:41:01:919',15,450.703125,212.663177,78.507233,451.391205,195.990387,94.282829,416.535736,199.031158,99.264648,371.122589,205.818695,99.921173,315.640198,213.063873,97.664009,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1120,'2019/01/20 14:41:01:967',15,450.952057,212.335083,78.525467,451.894409,195.79361,94.291122,417.09021,198.949646,99.274689,371.613647,205.582397,99.937881,316.042664,212.776123,97.691864,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1121,'2019/01/20 14:41:02:016',15,451.441589,212.244049,78.548935,452.599548,195.846069,94.282974,417.941254,198.7742,99.257393,372.2435,205.327972,99.938339,316.545288,212.35556,97.705727,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1122,'2019/01/20 14:41:02:069',15,451.874786,212.445404,78.567703,453.346649,195.966187,94.28273,418.651611,198.716064,99.264336,372.936462,205.186096,99.948975,316.963074,211.881714,97.739639,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1123,'2019/01/20 14:41:02:121',15,452.770691,212.362,78.583511,454.689972,195.974609,94.29277,419.777313,198.759857,99.291138,374.061676,205.002991,99.973572,317.935608,211.465637,97.767632,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1124,'2019/01/20 14:41:02:172',15,452.991577,212.483917,78.570656,455.387817,196.212982,94.267921,420.335083,198.92865,99.28746,374.600647,204.982056,99.975037,318.391296,211.347809,97.776924,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1125,'2019/01/20 14:41:02:219',15,453.125885,212.816193,78.569847,456.13031,196.478668,94.254944,420.911102,199.035522,99.302925,375.222382,204.994568,99.991852,318.901703,211.243866,97.810646,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1126,'2019/01/20 14:41:02:269',15,453.251373,213.163361,78.576836,456.599365,196.702423,94.25415,421.20459,199.097809,99.319351,375.506622,204.990845,100.001434,319.176758,211.190857,97.82225,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1127,'2019/01/20 14:41:02:320',15,453.331726,213.547546,78.594864,457.123566,196.969391,94.255554,421.546692,199.062958,99.339264,375.907043,204.991425,100.012337,319.508698,211.078674,97.84494,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1128,'2019/01/20 14:41:02:369',15,453.241241,213.536041,78.6063,457.512756,197.086517,94.235794,421.863037,199.105743,99.332123,376.237396,205.03302,100.007706,319.815125,211.094879,97.847137,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1129,'2019/01/20 14:41:02:417',15,453.233032,213.510559,78.60466,457.999237,197.213287,94.19445,422.099304,198.875244,99.315979,376.616882,204.976776,99.981033,320.114502,210.955078,97.828255,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1130,'2019/01/20 14:41:02:466',15,453.296661,213.244598,78.627434,458.623596,197.115631,94.193954,422.488312,198.77063,99.338684,377.249756,205.011719,99.988464,320.526428,210.782166,97.851135,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1131,'2019/01/20 14:41:02:518',15,453.284546,213.17395,78.639832,459.150482,196.805359,94.180695,422.874298,198.63562,99.339188,377.604187,204.520721,100.010765,320.873413,210.573486,97.864365,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1132,'2019/01/20 14:41:02:566',15,453.110474,213.193146,78.619659,459.469574,196.546509,94.142548,423.24707,198.533234,99.306381,377.783966,204.023193,100.010307,321.109497,210.325562,97.856651,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
1133,'2019/01/20 14:44:06:172',16,344.728577,351.005402,76.793068,291.259064,360.349396,74.513916,279.065674,365.651611,74.042923,258.371765,370.990112,76.407867,231.90303,366.891418,77.197594,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1134,'2019/01/20 14:44:06:218',16,344.995148,351.120789,76.809715,291.479889,360.434631,74.513687,279.159882,365.6922,74.021484,258.39386,370.981995,76.399887,232.037384,366.887939,77.203369,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1135,'2019/01/20 14:44:06:268',16,345.053955,351.15094,76.816032,291.527588,360.467957,74.501312,279.16095,365.708923,73.997009,258.383759,370.98053,76.404472,232.081116,366.877197,77.209335,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1136,'2019/01/20 14:44:06:319',16,345.063934,351.191315,76.823227,291.437805,360.500366,74.474739,279.10672,365.739929,73.978767,258.245422,370.972229,76.418159,232.009247,366.861267,77.213867,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1137,'2019/01/20 14:44:06:367',16,345.089874,351.209412,76.823296,291.463501,360.525635,74.475502,279.109528,365.761871,73.973404,258.200073,370.96698,76.429733,231.98111,366.863983,77.221016,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1138,'2019/01/20 14:44:06:419',16,344.751892,351.178833,76.798416,291.557556,360.55127,74.480247,279.183319,365.797546,73.969215,258.211853,370.970398,76.436935,232.007034,366.886719,77.227005,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1139,'2019/01/20 14:44:06:468',16,344.637848,351.246521,76.758492,291.659119,360.618652,74.474106,279.270508,365.87085,73.961105,258.251343,371.016571,76.425507,232.090698,366.967285,77.230125,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1140,'2019/01/20 14:44:06:518',16,344.992859,351.365967,76.711388,292.00238,360.746582,74.436234,279.610901,365.99646,73.924454,258.549805,371.109131,76.386978,232.393127,367.07959,77.199768,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1141,'2019/01/20 14:44:06:568',16,345.304596,351.474426,76.682076,292.31778,360.88208,74.403702,279.937622,366.133484,73.893967,258.823059,371.200104,76.358452,232.650589,367.167847,77.167038,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1142,'2019/01/20 14:44:06:617',16,345.498444,351.637329,76.665863,292.566467,361.069092,74.381317,280.22229,366.329529,73.875351,258.945313,371.302429,76.323738,232.774719,367.280518,77.130035,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1143,'2019/01/20 14:44:06:668',16,345.509552,351.690857,76.654755,292.641022,361.192627,74.375977,280.330597,366.473877,73.874763,258.976563,371.393982,76.315071,232.760635,367.377014,77.11245,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1144,'2019/01/20 14:44:06:718',16,345.476654,351.740723,76.657852,292.675354,361.279205,74.374779,280.367371,366.568146,73.868988,258.96759,371.432129,76.311142,232.71785,367.436798,77.101738,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
1145,'2019/01/20 14:44:06:768',16,345.337708,351.790649,76.661621,292.672455,361.346558,74.381035,280.380096,366.640137,73.877792,258.927429,371.471008,76.316116,232.644547,367.494202,77.099571,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
